tagName,Count,Excerpt
"layamon","1","Author of the Brut, a Middle English epic poem that, among other things, is a major source of Arthurian legend."
"euripides","1","Questions about the works of the Athenian tragedian Euripides (fifth century BCE) and his life as a writer. Use this tag with the [greek-literature] tag."
"baltasar-gracian","1","Questions about the Spanish prose writer Baltasar Gracián y Morales (1601 – 1658) and his life as a writer. Use this tag with the [spanish-literature] tag."
"samuel-butler-novelist","1","Samuel Butler (1835–1902), English novelist, known for the satire ""Erewhon"" (1872) and the semi-autobiographical ""The Way of All Flesh"" (1903). Not to be confused with the poet Samuel Butler (1613–1680)."
"francis-marion-crawford","1","Francis Marion Crawford (1854–1909), American writer, noted for Italian-set novels and ghost stories."
"journey-to-the-west","1","Questions about the Chinese novel 'Journey to the West', which was published in the 16th century and is attributed to Wu Cheng'en. Use this tag with [chinese-literature]."
"an-equal-music","1","For question about the 1999 novel by Vikram Seth. Use with the [vikram-seth] tag"
"vikram-seth","1","for question about the Indian author Vikram Seth."
"xi-you-bu","1","Questions about 'A Supplement to the Journey to the West' (西游补 / Xī Yóu Bǔ), a Chinese novel written around 1640 as an addendum to the classic novel 'Journey to the West' (西遊記 / Xīyóu Jì)."
"knut-hamsun","1","Questions about the works of the Norwegian author Knut Hamsun (1859 – 1952) and his life as a writer. He is best known for his 1890 novel 'Hunger'. He was awarded the Nobel Prize in literature in 1920. Use this tag with the [scandinavian-literature] tag."
"andrea-bocelli","1","For questions about the works of Andrea Bocelli (born 1958), Italian singer and songwriter. Questions regarding his song lyrics should be tagged with [song-lyrics] as well as [italian-literature] or [spanish-literature] depending on the songs themselves."
"thomas-paine","1","Thomas Paine (1737–1809), American philosopher and revolutionary. His notable works include ""Common Sense"" (1776) and ""Rights of Man"" (1791)."
"arthur-waley","1","Arthur Waley (1889–1966), English orientalist. His translations include ""The Tale of Genji"" (1926) and ""Monkey"" (1942)."
"jo-nesbo","1","Questions about the Norwegian writer, musician and former reporter Jo Nesbø (born in 1960) and his life as a writer. Use this tag with [scandinavian-literature]."
"elegies-propertius","1","Questions about the 'Elegies' ('Elegiae'), the only surviving work by the first-century poet Sextus Propertius. Use this tag with [propertius] and [latin-literature]."
"albert-pike","1","Questions about the works of the American author, poet, orator and jurist Albert Pike (1809 – 1891) and his life as a writer."
"andrea-levy","1","Questions about the works of the English author Andrea Levy (1956 – 2019) and her life as a writer."
"astrid-lindgren","1","Questions about the works of the Swedish writer Astrid Lindgren (1907 – 2002) and her life as a writer. She is best known for her Pippi Longstocking books. Use this tag with the [scandinavian-literature] tag."
"punjabi-literature","1","For questions about literature which was originally written in the Punjabi language of India and Pakistan, regardless of the author or place of publication."
"mary-wollstonecraft","1","Mary Wollstonecraft (1759–1797), English philosopher. Author of ""A Vindication of the Rights of Woman"" (1792)."
"robin-hood","1","For questions about any works concerning Robin Hood, a character in English folklore. The body of Robin Hood literature started off as ballads and orally transmitted stories, but many books have also been written and published by various authors retelling his adventures."
"john-locke","1","John Locke (1632–1704), English philosopher and author of ""An Essay Concerning Human Understanding""."
"jerusalem-delivered","1","""Jerusalem Delivered"" (""La Gerusalemme liberata""), 1581, an epic poem by Torquato Tasso about the First Crusade. Translated into English by Edward Fairfax (1600). Use with the [torquato-tasso] tag."
"torquato-tasso","1","Torquato Tasso (1544–1595), Italian poet, author of the epic ""Jerusalem Delivered"" (""Gerusalemme liberata"", 1581)."
"la-reine-margot","1","""La Reine Margot"", an 1845 historical novel by Alexandre Dumas, père, about the life of Marguerite de Valois. Use with the [alexandre-dumas-pere] tag."
"burmese-days","1","""Burmese Days"", a 1934 novel by George Orwell. Use with the [george-orwell] tag."
"hunter-s-thompson","1","Hunter S. Thompson (1937–2005), American journalist, author of ""Fear and Loathing in Las Vegas"" (1971)."
"fear-and-loathing-in-las-vegas","1","""Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream"", a 1971 novel by Hunter S. Thompson. Use with the [hunter-s-thompson] tag."
"john-dryden","1","John Dryden (1631–1700), English poet and dramatist, author of ""An Essay of Dramatick Poesie"" (1668) and ""All for Love"" (1678)."
"luo-guanzhong","1","Luo Guanzhong (羅貫中), 14th century Chinese writer, author of ""Romance of the Three Kingdoms"" and editor of ""Water Margin""."
"romance-of-the-three-kingdoms","1","""Romance of the Three Kingdoms"" (三国演义), a 14th century novel by Luo Guanzhong (羅貫中), one of the Classic Chinese Novels. Use with the [luo-guanzhong] tag."
"orphans-of-the-sky","1","""Orphans of the Sky"", a 1941 science fiction novel by Robert Heinlein. Use with the [robert-heinlein] tag."
"die-wandlung","1","Questions related to the play ""Die Wandlung"" (1917/18) by the German dramatist and politician Ernst Toller (1893 - 1939). Use this tag with the tags [ernst-toller] and [german-literature]."
"ernst-toller","1","Questions related to the works of Ernst Toller (1893 - 1939) and his life as a writer. Use this tag with the tag [german-literature]. "
"henry-james","1","Henry James (1843–1916), American writer. His novels include ""The Portrait of a Lady"" (1881), ""The Wings of the Dove"" (1902), and ""The Ambassadors"" (1903)."
"the-turn-of-the-screw","1","""The Turn of the Screw"", an 1898 novella by Henry James. Use with the [henry-james] tag."
"isaiah-berlin","1","For questions about Isaiah Berlin (1909–1997), Russian–British philosopher and his literary works. Questions about his works should be tagged likewise."
"the-hedgehog-and-the-fox","1","""The Hedgehog and the Fox"", a 1953 essay on Tolstoy's view of history, by Isaiah Berlin. Use with the [isaiah-berlin] tag."
"brideshead-revisited","1","""Brideshead Revisited: The Sacred & Profane Memories of Captain Charles Ryder"", a 1945 novel by Evelyn Waugh. Use with the [evelyn-waugh] tag."
"voltaire","1","François-Marie Arouet (1694–1778), better known by his pen-name ""Voltaire"", French philosopher and novelist, author of ""Candide, ou l'Optimisme"" (1759). Use this tag with the tag [french-literature]."
"candide","1","""Candide, ou l'Optimisme"", a 1759 satirical novel by Voltaire. Use this tag with [voltaire]  and [french-literature]."
"gravitys-rainbow","1","""Gravity's Rainbow"", a 1973 novel by Thomas Pynchon. Use with the [thomas-pynchon] tag.
"
"the-glass-menagerie","1","""The Glass Menagerie"", a 1944 play by Tennessee Williams. Use with the [tennessee-williams] tag."
"joseph-and-his-brothers","1","""Joseph and His Brothers"" (""Joseph und seine Brüder""), a novel by Thomas Mann, published in four parts, 1933–1943. Use with the [thomas-mann] tag."
"poetics","1","""Poetics"" (c. 335 BCE) by Aristotle, the earliest surviving work of literary and dramatic theory. Use with the [aristotle] tag."
"the-double","1","For questions about ""The Double"" (1846), a novella by Fyodor Dostoyevsky. Use with the [fyodor-dostoyevsky] and [russian-literature] tag."
"old-possums-book-of-practical-cats","1","""Old Possum's Book of Practical Cats"" (1939), a collection of children's poems by T. S. Eliot. Use with the [t-s-eliot] tag."
"master-and-commander","1","""Master and Commander"" (1969), a novel by Patrick O'Brian, the first in the ""Aubrey–Maturin"" series. Use with the [patrick-obrian] tag."
"patrick-obrian","1","Patrick O'Brian (1914–2000), English novelist, best known for the ""Aubrey–Maturin"" series of historical novels."
"emily-jane-pfeiffer","1","Emily Jane Pfeiffer (1827–1890), Welsh poet."
"do-androids-dream-of-electric-sheep","1","""Do Androids Dream of Electric Sheep?"", sometimes entitled ""Blade Runner: Do Androids Dream of Electric Sheep?"", is a 1968 science fiction novel by the US author Philip K. Dick. Always use this tag together with the [philip-k-dick] tag."
"the-da-vinci-code","1","""The Da Vinci Code"" (2003), a thriller by Dan Brown. Use with the [dan-brown] tag."
"misprint","1","Questions about misprints and typographical errors (real or suspected) in books."
"dialect","1","Questions about the representation of non-standard and regional dialects in literature."
"wilfrid-scawen-blunt","1","For question about the life and works of the English poet and essayist Wilfrid Scawen Blunt."
"kamala-surayya","1","Kamala Surayya (1934–2009), Indian poet, novelist, and short story writer; also known by her pen name Madhavikutty and married name Kamala Das."
"the-wind-up-bird-chronicle","1","For questions about ""The Wind-up Bird Chronicle"", a novel by Haruki Murakami which was first published in three parts in Japanese in 1994-1995.. Use with the [haruki-murakami] and [japanese-literature] tags."
"ira-levin","1","Ira Levin (1929–2007), American writer. His novels include ""A Kiss Before Dying"" (1953), ""Rosemary's Baby"" (1967), ""The Stepford Wives"" (1972), and ""The Boys from Brazil"" (1976).
"
"rosemarys-baby","1","""Rosemary's Baby"" (1967), a horror novel by Ira Levin (adapted into the film of the same name by Roman Polanski). Use this tag with the [ira-levin] tag."
"elinor-wylie","1","Elinor Wylie (1885–1928), American poet."
"bernard-malamud","1","Bernard Malamud (1914–1986), American writer. His novels include ""The Natural"" (1952) and ""The Fixer"" (1966)."
"henrik-ibsen","1","For question about the life and works of Henrik Ibsen, the Norwegian playwright, director, and poet."
"a-dolls-house","1","For questions about the 1879 play by the Norwegian playwright Henrik Ibsen. Use with the [henrik-ibsen] tag and the [scandinavian-literature] tag."
"wallace-stevens","1","Wallace Stevens (1879–1955), American modernist poet."
"michael-herr","1","Michael Herr (1940–2016), American war correspondent, known as the author of ""Dispatches"" (1977), a memoir of the Vietnam War."
"isaac-watts","1","Isaac Watts (1674–1748), English nonconformist minister and hymnist."
"wladyslaw-reymont","1","Władysław Reymont (1867–1925), Polish novelist and Nobel Prize-winner. His best-known novel is ""Chłopi"" (the Peasants, four-volumes, 1904–9)."
"yuval-noah-harari","1","Yuval Noah Harari (born 1976), Israeli historian, best known for popular works including ""A Brief History of Humankind"" (2014)."
"john-buchan","1","For questions about the Scottish novelist John Buchan (1875–1940) and his works. He is most notably known for his novel, ""The Thirty-Nine Steps"" (1915). Questions regarding his novels should be tagged with the name of that work."
"the-thirty-nine-steps","1","""The Thirty-Nine Steps"" (1915), an adventure novel by John Buchan. Use with the [john-buchan] tag."
"zitkala-sa","1","Zitkála-Šá (1876–1938), Sioux writer, author of ""The Sun Dance Opera"" (1913)."
"bama","1","Bama (born 1958), Tamil novelist, known for her autobiographical novel ""Karukku"" (1992). Questions about her works should be tagged [tamil-literature]."
"george-gissing","1","George Gissing (1857–1903), British novelist and critic. His novels include ""The Nether World"" (1889), ""New Grub Street"" (1891), and ""The Odd Women"" (1893)."
"new-grub-street","1"," ""New Grub Street"" (1891), a novel by George Gissing. Use with the [george-gissing] tag."
"laurence-sterne","1","Laurence Sterne (1713–1768), Irish novelist and clergyman, author of ""The Life and Opinions of Tristram Shandy, Gentleman"" (1759–1767)."
"tristram-shandy","1","""The Life and Opinions of Tristram Shandy, Gentleman"", comic novel by Laurence Sterne (nine volumes, 1759–1767). Use with the [laurence-sterne] tag."
"yuan-zhen","1","Questions about the works of the Chinese writer Yuan Zhen (779 – 831) and his life as a writer. Yuan Zhen is known as a poet and as the author of the short story ""Biography of Ying-ying"". Use this tag with the tag [chinese-literature]."
"the-ruby-in-the-smoke","1","For question about the 1985 novel by the English author Philip Pullman; use with the [philip-pullman] tag"
"mysterious-mr-quin","1","The Mysterious Mr Quin is a set of short stories by Agatha Christie featuring Mr Satterthwaite and the eponymous Mr Harley Quin"
"the-incredible-journey","1","The 1960 novel by Sheila Burnford; use with the [sheila-burnford] tag"
"sheila-burnford","1","the British Canadian novelist, known for ""The Incredible Journey"""
"christopher-tolkien","1","Christopher Tolkien (1924–2020), English editor of the works of his father, J. R. R. Tolkien, including ""The Silmarillion"" (1977) and ""The History of Middle-earth"" (twelve volumes, 1983–1996)."
"berenstain-bears","1","the children's literature franchise by Stan, Jan, and Mike Berenstain"
"geronimo-stilton","1","the Italian children's book series by Elisabetta Dami; use with the [italian-literature] and [elisabetta-dami] tags"
"elisabetta-dami","1","the Italian author known for the children's book series ""Geronimo Stilton""; use with the [italian-literature] tag"
"meg-wolitzer","1","the American author of novels, known for ""The Wife"", ""The Ten-Year Nap"", ""The Uncoupling"", ""The Interestings"", and ""The Female Persuasion"""
"the-female-persuasion","1","the 2018 novel by the American author Meg Wolitzer; use with the [meg-wolitzer] tag"
"the-deer-park","1","the 1955 novel by the American author Norman Mailer; use with the [norman-mailer] tag"
"norman-mailer","1","Norman Mailer (1923-2007), the American author, essayist, journalist, actor, and playwright."
"charles-b-burdick","1","Charles Burton Burdick (1927-1998), the American military historian"
"t-h-white","1","T[erence] H[anbury] White (1906–1964), English novelist, best known for ""The Sword in the Stone"" (1938), an Arthurian fantasy."
"the-sword-in-the-stone","1","""The Sword in the Stone"" (1938), an Arthurian novel by T. H. White. Use this tag with the [t-h-white] tag."
"william-dean-howells","1","Questions about the works of the American novelist William Dean Howells (1837 – 1920) and his life as a writer. Howells is best known for the novels 'The Rise of Silas Lapham' (1885) and 'A Traveler from Altruria' (1894). "
"henry-fielding","1","Henry Fielding (1707–1754), English novelist, best known for ""Shamela"" (1741), ""Joseph Andrews"" (1742) and ""Tom Jones"" (1749)."
"joseph-andrews","1","""Joseph Andrews"" (1742), a novel by Henry Fielding. Use this tag with the [henry-fielding] tag."
"the-rise-of-silas-lapham","1","For questions about the 1885 novel The Rise of Silas Lapham written by William Dean Howells. Always use this tag together with the [william-dean-howells] tag."
"toru-dutt","1","Toru Dutt (1856–1877), Bengali poet and novelist, author of ""Ancient Ballads and Legends of Hindustan"" (1882)."
"dhalgren","1","For questions about the 1974 science fiction novel Dhalgren by Samuel R. Delany. Use this tag together with the [samuel-r-delany] tag."
"samuel-r-delany","1","For questions about the US author Samuel R. Delany (born 1942) or about any of his literary works, which include science fiction and various essays."
"michael-field","1","""Michael Field"" was a joint pseudonym used by English verse dramatists Katharine Bradley (1846–1914) and Edith Cooper (1862–1913). Use this tag for questions regarding the author(s) or any of their works, with the appropriate work tag for long works or the [poetry] tag for short poems."
"christina-rossetti","1","Christina Rossetti (1830–1894), English romantic poet. Her works include ""Goblin Market"" and the carol ""In the Bleak Midwinter"". Questions about her poems should be tagged under [poetry], questions about her songs should be tagged under [song-lyrics]"
"elizabeth-moody","1","For questions about the English poet Elizabeth Moody (1737–1814) or about any of her literary works. Use this tag together with [poetry] if asking about any of her short poems or about her poetry in general."
"concrete-blonde","1","the American alternative rock band; use with the [song-lyrics] tag when necessary"
"orison-swett-marden","1","Orison Swett Marden (1848–1924), American self-help writer. Use this tag for questions about the author, or related to their work, with the work appropriately tagged as well."
"anthony-trollope","1","Anthony Trollope (1815–1882), English novelist. His novels include ""Barchester Towers"" (1857), ""Can You Forgive Her?"" (1865), and ""The Way We Live Now"" (1875)."
"murder-in-the-cathedral","1","""Murder in the Cathedral"" (1935), a verse drama by T.S. Eliot, depicting the murder of Archbishop Thomas Becket in 1170. Use with the [t-s-eliot] tag."
"marianne-moore","1","Marianne Moore (1887–1972), American modernist poet. Use this tag when asking a question related to the author, or any of their works (with the work tagged accordingly). If the question is specifically related to one of her poems, use the [poetry] tag instead."
"the-two-gentlemen-of-verona","1","""The Two Gentlemen of Verona"" (c. 1590), a comedy by William Shakespeare. Use this tag with the [william-shakespeare] tag."
"emma-austen","1","Questions about Jane Austen's 1815 novel 'Emma'. Use this tag with [jane-austen].
This tag should not be used for works entitled 'Emma' by other authors, e.g. F. W. Kenyon's novel with the same title."
"rita-hayworth-shawshank-redemption","1","A novella by Stephen King (based on Leo Tolstoy's short story ""God Sees the Truth, But Waits), where a man named Andy Dufrene is falsely accused of murdering his wife and her lover. He befriends a man named Red and endures many hardships during his stay, but Andy eventually escapes. Always use this with the tag [Stephen-King]."
"frederick-douglass","1","Fredrick Douglas (February 1817–February 20, 1895) was an African-American social reformer, orator, writer, and statesman. He escaped slavery when he was young and became an abolitionist, impressing many with his oratory skills and intellect. He wrote three autobiographies, 'Narrative of the Life of Frederick Douglass, an American Slave', 'My Bondage and My Freedom', and 'Life and Times of Frederick Douglass'. "
"thomas-carlyle","1","Thomas Carlyle (1795–1881), British historian and essayist, author of ""Sartor Resartus"" (1831) and ""The French Revolution"" (1837)."
"on-heroes-hero-worship-and-heroic","1","""On Heroes, Hero-Worship, and The Heroic in History"" (1841), a collection of historical lectures by Thomas Carlyle. Use this tag with the [thomas-carlyle] tag."
"paradise-regained","1","""Paradise Regained"" (1671), a poem by John Milton. Use this tag with the [john-milton] tag."
"lope-de-vega","1","Lope Félix de Vega y Carpio (1562–1635), Spanish playwright, poet and novelist."
"louis-ferdinand-celine","1","Questions about the works of the French novelist and essayist Louis-Ferdinand Céline (1894 – 1961) and his life as a writer. Céline is best known for his novels 'Journey to the End of the Night' ('Voyage au bout de la nuit', 1932) and 'Death on Credit' ('Mort à crédit', 1936). Use this tag with [french-literature]."
"a-farewell-to-arms","1","Questions about Ernest Hemingway's 1929 novel 'A Farewell to Arms'. Use this tag with the [ernest-hemingway] tag."
"thus-spake-zarathustra","1","For questions about or related to the philosophical novel Thus Spoke Zarathustra by Friedrich Nietzsche. Popularized by the quote ""God is dead"", and ""prophesy"" of the  Übermensch. Always use this tag together with the [friedrich-nietzsche] and [german-literature] tags."
"john-lewis-stempel","1","For questions about the English writer John Lewis-Stempel or any of his literary works. If this question is about one of his novels or long works, the book in question should also be tagged."
"pu-songling","1","Questions about the Chinese writer Pu Songling (1640 – 1715) and his life as a writer. Pu Songling is best known for his short stories, which were collected in ""Strange Stories from a Chinese Studio"" (Liaozhai zhiyi), which was probably not published before 1740. Use this tag with the tag [chinese-literature]."
"edward-page-mitchell","1","Edward Page Mitchell (1852–1927), American short story writer and pioneer of science fiction."
"henry-iv-part-ii","1","Questions about Shakespeare's history play 'Henry IV, Part 2', first published in 1598. Use this tag with [william-shakespeare]."
"eugene-field","1","Questions about the works of the American writer Eugene Field Sr. (1850 – 1895) and his life as a writer. Field is known for his children's poetry and humorous essays."
"alessandro-manzoni","1","Questions about the works of the Italian poet and novelist Alessandro Manzoni (1785 – 1873) and his life as a writer. Manzoni is best known for his novel 'I promessi sposi' ('The Betrothed', 1827). Use this tag with the tag [italian-literature]."
"the-betrothed","1","Questions about Alessandro Manzoni's novel 'I promessi sposi' ('The Betrothed', 1827). Use this tag with the tags [alessandro-manzoni] and [italian-literature]."
"the-warden-of-the-tomb","1","Questions about the play 'The Warden of the Tomb' ('Der Gruftwächter') by Franz Kafka, which was published posthumously. Use this tag with [franz-kafka] and [german-literature]."
"peter-carey","1","Peter Philip Carey, Order of Australia (May 7th, 1943 - present) is an Australian novelist and creative writing teacher. He is a twice recipient of the Booker Prize, for his novels Oscar and Lucinda; the other being True History of the Kelly Gang. If this is a question about one of his works, that should be tagged as well."
"the-running-hare","1","The Running Hare: The Secret Life of Farmland or The Running Hare (published May 5, 2016), is a nonfiction book by John Lewis-Stempel that recounts the disappearing of native wildlife in England due to industrial farming and other environmentally damaging practices. He also provides an alternative solution to restoring the wildlife that was lost. Questions with this tag should also be tagged with [john-lewis-stempel]."
"the-day-of-the-triffids","1","The Day of the Triffids (published December 1951) is a post-apocalyptic novel written by John Wyndham. Taking place in a world where most of the population is blinded by a meteor shower and a fictional species of plant (triffids) starts to attack people. Should be tagged with [john-wyndham]."
"denis-diderot","1","Questions about the French philosopher and writer Denis Diderot (1713 – 1784) and his life as a writer. Use this tag with the tag [french-literature]."
"alfred-north-whitehead","1","Questions about the English mathematician and philosopher Alfred North Whitehead (1861 – 1947) and his life as a writer. Whitehead is best known for his 'Principia Mathematica' (1910–1913, co-authored with Bertrand Russell) and the philosophical work 'Process and Reality' (1929)."
"artemus-ward","1","Questions about the American humour writer Charles Farrar Browne (1834 –1867), who is better known under his pen name Artemus Ward."
"farid-ud-din-attar","1","Questions about the work of the Persian writer Farīd ud-Dīn or Attar of Nishapur (c. 1145 – c. 1221) and his life as a writer. Use this tag with the tag [persian-literature]."
"lais-of-marie-de-france","1","Questions about the series of twelve short narrative poems or lais by Marie de France (fl. 1160 to 1215). Use this tag with [french-literature]."
"marie-de-france","1","Questions about the works of the French poet Marie de France (fl. 1160 to 1215) and her life as a writer. Use this tag with the tag [french-literature]."
"le-bourgeois-gentilhomme","1","Questions about the play 'Le Bourgeois gentilhomme' by Molière. Use this tag with the tag [french-literature]."
"louis-macneice","1","Questions about the works of the Irish poet and playwright Louis MacNeice (1907 – 1963) and his life as a writer."
"marlon-james","1","Questions about the the works of the Jamaican writer Marlon James (born 1970) and his life as a writer."
"my-country-and-my-people","1","Questions about the non-fiction work 'My Country and My People' (1935) by Lin Yutang. Use this tag with the tag [lin-yutang]."
"william-cowper","1","Questions about the English poet and hymn writer William Cowper (1731 – 1800) and his life as a writer."
"two-years-vacation","1","Questions about Jules Verne's 1888 novel 'Two Years' Vacation' (French: 'Deux ans de vacances'). Use this tag with the tags [jules-verne] and [french-literature]."
"unnatural-death","1","Questions about the 1927 mystery novel 'Unnatural Death' by Dorothy L. Sayers. Use this tag with the tag [dorothy-l-sayers]."
"valeria-luiselli","1","Questions about the works of the Mexican author Valeria Luiselli (born 1983) and her work as a writer."
"three-act-tragedy","1","Questions about the crime novel 'Three Act Tragedy' (1934) by Agatha Christie. Use this tag with the tag [agatha-christie]."
"tolkiens-legendarium","1","Questions about the body of work that presents the background to J. R. R. Tolkien's fantasy novel 'The Lord of the Rings'. Use this tag with [j-r-r-tolkien], [christopher-tolkien] or both, depending on the focus of the question."
"the-war-in-the-air","1","Questions about the science fiction novel 'The War in the Air' (1907/1908) by  H. G. Wells. Use this tag with the tag [h-g-wells]."
"thomas-ingoldsby","1","Questions about the works of the English cleric, novelist and poet Thomas Ingoldsby (pseudonym of Richard Harris Barham, 1788 – 1845) and his life as a writer."
"stuart-turton","1","Stuart Turton is an English born author and journalist, most famous for his novel The Seven Deaths of Evelyn Hardcastle. If this is a question about a specific literary work of his, please also tag that work as well."
"seven-deaths-of-evelyn-hardcastle","1","The Seven Deaths of Evelyn Hardcastle (released in the U.S. as Seven-and-a-Half Deaths of Evelyn Hardcastle) is a mystery novel written by English author Stuart Turton. Questions regarding this work should also be tagged with [stuart-turton]."
"hulbert-footner","1","Questions about the works of the Canadian-born American writer Hulbert Footner (1897 – 1944) and his life as a writer. He is primarily known for his works on detective fiction, which include ""Ramshackle House"" and the ""Madame Story"" series. If this is a specific work about his, that work should be tagged as well."
"doctor-faustus","1","Questions about Christopher Marlowe's play 'Doctor Faustus', published posthumously in 1604 (the A text) and again in 1616 (the B text). Use this tag for either version of Marlowe's play and add the tag [christopher-marlowe]. Do not use this tag for Goethe's 'Faust, Part One' and 'Faust, Part Two'."
"maurice-leblanc","1","Maurice Marie Émile Leblanc (1864-1941) is a French novelist and short story writer, famous for his character Arsene Lupin. Use this tag if a question involves him or any of his works. If this question is related to one of his works originally written in French, use the tag [french-literature], along with either a tag for a specific longer work or the tag [short-stories]."
"the-hollow-needle","1","Use this tag for questions about or related to Maurice LeBlanc's mystery novel, ""The Hollow Needle"". This tag should always be tagged with the author [maurice-leblanc] and [french-literature]."
"eliza-grace","1","Questions about the musical artist Eliza Grace or about her writings. If this is a question about literary aspects of her work such as lyrics, it should be tagged along with [song-lyrics]. If it does not relate to literature, it may belong in either Music Practice & Theory SE or Music Fans SE depending on the respective community guidelines. "
"moonchild","1","For questions about or related to ""Moonchild"", a novel written by British occultist Aleister Crowley. This tag should be used in conjunction with the tag [aleister-crowley]."
"the-moviegoer","1","Questions about Walker Percy's debut novel 'The Moviegoer' (1961). Use this tag with the tag [walker-percy]."
"walker-percy","1","Questions about the works of the American novelist Walker Percy (1916 – 1990) and his life as a writer. He was awarded the National Book Award for Fiction for his novel 'The Moviegoer'."
"nikola-tesla","1","Questions about the writings of the inventor and engineer Nikola Tesla (1856 – 1943)."
"my-inventions","1","Questions about 'My Inventions: The Autobiography of Nikola Tesla', originally published in 1919 and re-edited after Tesla's death. Use this tag with [nikola-tesla]."
"love-in-the-time-of-cholera","1","Questions about Gabriel García Márquez' 1985 novel 'Love in the Time of Cholera' ('El amor en los tiempos del cólera'). Use this tag with [gabriel-garcia-marquez] and [spanish-literature]."
"s-y-agnon","1","Questions about the works of S. Y. Agnon (Shmuel Yosef Agnon, 1888 – 1970) and his life as a writer. Use this tag with [hebrew-literature]."
"oryx-and-crake","1","Questions about Margaret Atwood's 2003 novel 'Oryx and Crake'. Use this tag with [margaret-atwood]."
"gothic-literature","1","For general questions about gothic works of literature. If your question is about a specific gothic work, use the title and author tags instead."
"goldfish","1","Questions about the story 'Goldfish' (1936) by Raymond Chandler. Use this tag with the tag [raymond-chandler]."
"gumdrop","1","Questions about the series of children's stories by Val Biro which concern a 1926 Austin 12 also known as ""Gumdrop"". Use this tag with the tag [val-biro]."
"val-biro","1","Questions about the Hungarian children's author, artist and illustrator Val Biro (1921 – 2014) and his life as a writer."
"irving-babbitt","1","Questions about the works of the American academic and literary critic Irving Babbitt (1865 – 1933). He is known for works such as 'The Masters of Modern French Criticism' (1912), 'Rousseau and Romanticism' (1919) and 'Democracy and Leadership' (1924)."
"pushing-to-the-front","1","A self-help book written by Orison Swett Marden. Questions regarding this work should also be tagged with [orison-swett-marden]."
"the-story-of-my-teeth","1","For questions regarding the Spanish-language novel, ""The Story of My Teeth"" by Valeria Luiselli. Use this tag with the [valeria-luiselli] tag and the [spanish-literature] tag."
"stephen-crane","1","For questions related to American poet and novelist Stephen Crane and any of his works. If this is a question about one of his novels that work should be tagged as well. If this is a question about one of his short stories, use the [short-story] tag instead. If this is a question regarding one of his poems, use the [poetry] tag instead."
"the-book-of-lost-things","1","For questions about or related to the fantasy novel ""The Book of Lost Things"" by John Connolly. Use this tag with the [john-connolly] tag."
"john-connolly","1","For questions about the Irish author John Connolly or any of his works. If this is a question about one of his novels, the novel or series should be tagged as well. If it is about his short stories, just use the [short-stories] tag."
"outer-dark","1","For questions about the novel ""Outer Dark"", a novel by  American writer Cormac McCarthy. Questions regarding this work should also be tagged with [cormac-mccarthy]."
"ruskin-bond","1","Ruskin Bond (1934-present) is an Indian-British author most famous for his works in children's literature. Use this tag for questions about him or any of his works, with the work in question tagged accordingly if it is a novel, or with the [short-stories] tag if it is about a short story."
"the-fall-of-the-king","1","For questions about the novel ""The Fall of the King"" by Johannes V. Jensen. This question should be tagged with [johannes-v-jensen] and [scandinavian-literature]."
"the-ingoldsby-legends","1","Questions about 'The Ingoldsby Legends', a collection of myths, legends, and short stories written by Richard Harris Barham, under the pseudonym ""Thomas Ingoldsby of Tappington Manor"". Questions regarding this work should be tagged under [richard-harris-barham]. "
"min-jin-lee","1","For questions about the Korean-American author Min Jin Lee (born 1968) or any of her works. If this is a question about one of her novels, that work in question should be tagged as well."
"raymond-chandler","1","Questions about the works of the American-British novelist and screenwriter Raymond Chandler (1888 – 1959) and his life as a writer. He is known for novels such as 'The Big Sleep' (1939),  Farewell, My Lovely (1940) and The Long Goodbye (1953)."
"pachinko","1","For questions about the historical-fiction novel ""Pachinko"" by Korean-American author Min Jin Lee. Questions about this work should also be tagged with [min-jin-lee]."
"marcus-aurelius","1","Questions about the writings of the Roman emperor Marcus Aurelius (121 – 180). For writings in Greek, especially his 'Meditations', use the [greek-literature] tag."
"meditations","1","Questions about the 'Meditations' by the Roman emperor Marcus Aurelius. Use this tag with the [greek-literature] tag."
"kahlil-gibran","1","Questions about the works of the Lebanese-American writer Kahlil Gibran (1883 – 1931) and his life as a writer. He is best known for 'The Prophet' (1923, in English). For questions about writings of his that were published in Arabic, add the tag [arabic-literature]."
"maus","1","Questions about Art Spiegelman's graphic novel 'Maus'. Use this tag with [art-spiegelman] and [comics]."
"art-spiegelman","1","Questions about the works of the American cartoonist Art Spiegelman (1948) and his life as an artist."
"1q84","1","Questions about the novel '1Q84' (いちきゅうはちよん, Ichi-Kyū-Hachi-Yon, 2009) by Haruki Murakami. Use this tag with the tags [haruki-murakami] and [japanese-literature]. "
"a-brief-history-of-seven-killings","1","Questions about the 2014 novel 'A Brief History of Seven Killings' by Marlon James. Use this tag with the tag [marlon-james]."
"harold-p-furth","1","For works by the Austrian-American physicist Harold P. Fürth (1930 – 2002) and his life as defined by the Help Center. If this is a specific question about physics, it should be asked on Physics SE instead."
"strangers-and-brothers","1","Questions related to the series of novels 'Strangers and Brothers' by C.P. Snow. Also tag such questions with [c-p-snow]."
