tagName,Count,Excerpt
"integer-rings","59","In algebraic number theory, the ring of integers of a number field $K$ is the ring of all elements of $K$ which are roots of a monic polynomial with rational integer coefficients."
"information-geometry","59","Information theory is a study of probability and statistics using the techniques of differential geometry. The area covers statistical model, Fisher metric, $\alpha$ connection, canonical divergence etc."
"tropical-geometry","59","For questions related to tropical geometry."
"general-linear-group","59","The general linear group of order $n$, $GL_n(\mathbb{F})$, over a field $\mathbb{F}$ (usually $\mathbb{R}$ or $\mathbb{C}$) is the group of $n\times n$ invertible matrices over $\mathbb{F}$. The operation is the usual matrix multiplicatoin."
"modular-function","59","This tag is for questions relating to Modular Function or, Elliptic Modular Function."
"strong-convergence","58","A sequence $(x_n)$ in a normed space $X$ is said to be strongly convergent if there is an $x\in X$ such that $\lim_{n\rightarrow \infty } \| x_n - x\| =0 $"
"truncation-error","58","This tag is for questions relating to truncation error, which is the difference between the true (analytical) derivative of a function and its derivative obtained by numerical approximation."
"exterior-derivative","58",""
"parsevals-identity","58","This tag is for questions regarding Parseval's Identity, an important result in the study of Fourier Series."
"decision-problems","58","A decision problem is a question (in some formal system) whose answer is either ""yes"" or ""no"". "
"local-cohomology","58",""
"equivariant-maps","58","Questions about or involving equivariant maps, the natural maps between $G$-sets."
"theorem-provers","58","Automatic proof checkers verify the validity of formal proofs, while proof assistants aid in the construction of formal proofs. Some popular systems: Mizar, Coq, Isabelle.
For automated theorem provers use the (automated-theorem-proving) tag"
"integral-dependence","58",""
"compression","58","Use this tag for questions about encoding information using fewer bits than the original representation."
"complex-multiplication","57","The theory of elliptic curves with large endomorphism rings. For questions on multiplication of complex numbers, use (complex-numbers) instead. "
"skew-symmetric-matrices","57","Matrix $A$ is skew-symmetric (or antisymmetric) iff $A^\top = -A$."
"companion-matrices","57","For questions about companion-matrices"
"socle","57","Questions relating to the direct product of minimal normal subgroups in a group or sum of all minimal nonzero submodules of a module."
"sudoku","57","Sudoku is a logic-based, combinatorial number-placement puzzle. The objective is to fill a $9\times9$ grid with digits so that each column, each row, and each of the nine $3\times3$ subgrids that compose the grid (also called ""boxes"", ""blocks"", ""regions"" or ""subsquares"") contain all the digits from $1$ to $9$. The puzzle setter provides a partially completed grid, which for a well-posed puzzle has a unique solution."
"product-measure","56",""
"oscillatory-integral","56",""
"hidden-markov-models","56","This tag is for questions relating to ""Hidden Markov model"", a statistical Markov model in which the system being modeled is assumed to be a Markov process with unobservable (i.e. hidden) states."
"discrete-time","56",""
"gromov-hyperbolic-spaces","56","Gromov hyperbolic spaces, also known as $\delta$-hyperbolic spaces, are geodesic spaces in which every triangle is thin. Hyperbolic groups are fundamental examples of Gromov hyperbolic spaces in geometric group theory."
"mathematical-french","56","For questions related to French translations of Mathematical texts and reference requests for French texts."
"normal-families","56","For questions about normal families and their properties. A normal family is a precompact family of continuous functions. "
"descent","56","Use for questions related to descent theory in topology."
"hausdorff-distance","55",""
"combinatorial-number-theory","55","This is a tag used for number-theoretical questions with combinatorial flavor."
"finite-geometry","54",""
"graded-algebras","54","A graded module that is also a graded ring is called a graded algebra."
"extreme-value-analysis","54","This tag is for questions pertaining to the probabilistic/statistical theory of extreme deviations from the median of probability distributions. A central result of this theory is the Fisher–Tippett–Gnedenko theorem. It is not to be confused with the extreme-value-theorem tag that refers to a theorem for real valued continuous functions on a closed and bounded interval. "
"infinite-games","54","Infinite games. Combinatorial game theory for infinite two-player games of perfect information.  Infinitary aspects of common recreational games. Open games, clopen games. Determinacy. Transfinite game values. Topological games."
"p-value","54",""
"triangle-inequality","54","The triangle inequality tells us that given points $x,y,z$ in a Euclidean space (or more generally, in a metric space), $d(x,z)\leq d(x,y)+d(y,z)$ ($d(a,b)$ refers to the distance between points $a$ and $b$).

Use this tag on questions that rely on the triangle inequality in either a geometric or a metric space."
"skorohod-space","54","For question about Skorohod space, the space of functions which are right continuous and have left limits at each point. "
"singular-measures","53","Two measures are said to be singular w.r.t. each other if they are supported on disjoint sets. "
"polya-counting-theory","53",""
"weyl-group","53","This tag is for questions regarding to ""Weyl Group"", a group associated with a compact Lie group that can either be abstractly defined in terms of a root system or in terms of a maximal torus. More generally, there are Weyl groups associated with symmetric spaces."
"young-inequality","53","This tag is for questions relating to Young's inequality, a special case of the weighted AM-GM inequality. It is very useful in real analysis, including as a tool to prove Hölder's inequality. It is also a special case of a more general inequality known as Young's inequality for increasing functions."
"transcendental-functions","53",""
"bernoulli-polynomials","53","Questions on Bernoulli polynomials and their series expansions."
"auction-theory","52","For questions about auction theory, an applied branch of economics which deals with how people act in auction markets and researches the properties of auction markets."
"riemann-sphere","52","For questions about the Riemann sphere, a model of the extended complex plane."
"ramanujan-summation","51","Ramanujan summation is a technique invented by the mathematician Srinivasa Ramanujan for assigning a value to infinite divergent series."
"obstruction-theory","51","Obstruction theory is a name given to two different mathematical theories, both of which yield cohomological invariants."
"mordell-curves","51","For diophantine equations of the form $x^3=y^2+k$."
"cross-sections","51","A cross section is the intersection of a body in three-dimensional space with a plane, or the analog in higher-dimensional space. Cutting an object into slices creates many parallel cross sections."
"signed-measures","51",""
"cholesky-decomposition","51","The Cholesky decomposition is a decomposition of a Hermitian, positive-definite matrix into the product of a lower triangular matrix and its conjugate transpose."
"semiprimes","50","A semiprime is a natural number that is the product of two prime numbers. This tag is intended for questions about, related to, or involving semiprime numbers."
"quintic-equations","50",""
"weak-lp-spaces","50","This tag address to any question concerning weak-lp -spaces. which are larger spaces than  classical lp-spaces. These spaces are particular cases of Lorentz-spaces."
"pattern-matching","50","For questions about pattern matching in computer science, which is the act of checking a given sequence of tokens for the presence of the constituents of some pattern."
"map-projections","50",""
"machine-precision","50",""
"sorgenfrey-line","50","For questions about the Sorgenfrey line ($\mathbb{R}$ with the lower limit topology) and closely related spaces."
"two-phase-simplex","50","For questions about the two phase simplex method, which is an algorithm to solve a linear program which has no initial basic feasible solution."
"orbifolds","50","In the mathematical disciplines of topology, geometry, and geometric group theory, an orbifold (for ""orbit-manifold"") is a generalization of a manifold. It is a topological space (called the underlying space) with an orbifold structure."
"exceptional-isomorphisms","49","Isomorphisms between members of infinite families of mathematical objects (finite simple groups, Lie groups etc), that are not examples of a pattern of such isomorphisms."
"kripke-models","49","This tag is for questions relating to ""Kripke’s models"" for modal logic (or variants thereof) are the basis for many modern approaches to reasoning about knowledge and belief. For philosophers, by far the most important examples are ‘Kripke models’, which have been adopted as the standard type of models for modal and related non­classical logics. "
"betti-numbers","49","This tag is for questions about Betti numbers. In algebraic topology, the Betti numbers are used to distinguish topological spaces based on the connectivity of n-dimensional simplicial complexes."
"wiener-measure","49","The Wiener measure is the probability law on the space of continuous functions $g$ with $g(0)=0$, induced by the Wiener process."
"division-ring","49","Use this tag for questions about division rings in abstract algebra and/or noncommutative algebra. "
"outer-product","48","Given two vectors $\vec{u},\vec{v}$ of dimensions $m,n$ respectively, their outer product $\vec{u}\otimes \vec{v}$ is the $m\times n$ matrix $M$ with entries $m_{ij}=u_i v_j$."
"poincare-duality","48",""
"regular-rings","48",""
"ordered-groups","48","An ordered group is a group with a (partial) order which the group operation preserves."
"monotone-class-theorem","48","For questions related to the monotone class theorem."
"computer-assisted-proofs","47","Proofs that are partially or entirely checked by computer, including those formalised in interactive theorem provers."
"germs","47","In mathematics, the notion of a germ of an object in/on a topological space is an equivalence class of that object and others of the same kind which captures their shared local properties. In particular, the objects in question are mostly functions (or maps) and subsets
"
"module-isomorphism","47",""
"gelfand-representation","47","Gelfand representation is a way of representing commutative Banach algebras as algebras of continuous functions."
"significant-figures","47","This tag contains various questions relating to the ""significant figures"" or ""significant digits"" etc. etc.
Significant figures or significant digits are the digits which give us useful information about the accuracy of a measurement. "
"marginal-probability","46","Marginal probability arises from a joint probability measure on a product space.  The marginal probability distributions are the push-forward measures induced by the coordinate projections.  A marginal probability is the probability of  a single cylinder-set event.  This is contrast to joint probability or conditional probability, in which additional events are considered."
"geometric-invariant-theory","46","Geometric invariant theory (or GIT) is a method for constructing quotients by group actions in algebraic geometry, used to construct moduli spaces."
"cycloid","46","Use this tag for questions about the curve traced by a point on a circle as it rolls along a straight line. "
"relaxations","46","A relaxation of a problem is a related problem whose solution is easier in some sense to find, while providing useful information about the solution to the original problem. One common form is a linear relaxation."
"deconvolution","46","For questions on deconvolution, the resolution of a convolution function into the functions from which it was formed in order to separate their effects."
"kronecker-symbol","46","For questions on kronecker symbols, a generalization of the Jacobi symbol to all integers."
"classical-groups","46","The classical groups are the general and special linear groups over the reals, the complex numbers and the quaternions, together with the automorphism groups of certain non-degenerate forms. These are symmetric or skew-symmetric bilinear forms over the reals or the complex numbers, hermitian forms over the complex numbers or the quaternions and skew-hermitian forms over the quaternions."
"ackermann-function","45","An example of a total computable function that is not primitive recursive; appears in the literature in many variants. The original three-argument variant can be used to define the Ackermann numbers. "
"robust-statistics","45","Robust statistics are statistics with good performance for data drawn from a wide range of probability distributions, especially for distributions that are not normally distributed. Robust statistical methods have been developed for many common problems, such as estimating location, scale and regression parameters."
"necklace-and-bracelets","45","In combinatorics, a *necklace* of length $n$ is an equivalence class of strings of length $n$, under rotation, so $abcde = bcdea$. A *bracelet* is an equivalence class of strings under rotation and reflection (so in addition $abcde = edcba$)."
"jet-bundles","45",""
"galois-connections","45",""
"farey-sequences","45","The Farey sequence of order $n$ is the sequence of all lowest-terms fractions between 0 and 1 whose denominators do not exceed $n$, in increasing order."
"4-manifolds","45","Questions specifically about $4$-dimensional manifolds"
"finite-state-machine","45","For questions about finite state machine, which is a mathematical model of computation."
"multinomial-distribution","45","Questions in probability which includes more then one Random variable
 "
"topological-quantum-field-theory","44","A topological quantum field theory (or topological field theory or TQFT) is a quantum field theory which computes topological invariants."
"paracompactness","44","For questions about paracompact spaces and partitions of unity, as well as variants such as metacompact spaces"
"2-categories","44","A 2-category is a category with ""morphisms between morphisms""."
"hypercomplex-numbers","44","A hypercomplex number is an element of a finite-dimensional algebra over the real numbers that is unital and distributive (but not necessarily associative)."
"gorenstein","44",""
"multiplicative-order","44",""
"analytic-combinatorics","44","Use for questions related to counting combinatorial objects."
"reduced-residue-system","43",""
"arithmetic-combinatorics","43","Arithmetic combinatorics is the study of combinatorial estimates associated with arithmetic operations. It lies in the intersection of harmonic analysis, combinatorics, ergodic theory, and number theory. This tag is for questions related to arithmetic combinatorics."
"curvilinear-coordinates","43","Use this tag for questions about coordinate systems for Euclidean space for which coordinate lines may be curved."
"algebraic-equations","43","Use this tag for questions related to solving equations involving polynomials."
"normal-operator","43","For question concerning normal operators in Hilbert spaces."
"hausdorff-dimension","43","Questions about dimensions of possibly highly irregular or ""rough"" sets, Hausdorff–Besicovitch dimension and related concepts such as box-counting or Minkowski–Bouligand dimension. To be used with [tag:fractals] or [tag:dimension-theory]."
"boolean-ring","42","Use this tag for questions related to Boolean rings such as the ring of integers modulo $2$ $\mathbb Z/2\mathbb Z$."
"radical-equations","42","For equations in which the variable(s) is/are under a radical."
"summation-by-parts","42","Summation by parts for discrete variables is the equivalent of integration by parts for continuous variables."
"domain-theory","42","Domain theory is a branch of order theory that studies partially ordered sets which are called domains. Do not use this tag for questions about the domain of a function."
"total-unimodularity","42","A totally unimodular matrix is a matrix for which every square non-singular submatrix is unimodular."
"billiards","42","For questions about billiards; dynamical systems involving point particles (billiard balls) that travel in straight lines on the interior of some bounded domain (the billiard table) and experience perfectly elastic reflections on collision with boundary."
"stiefel-manifolds","42","For questions about Stiefel-manifolds,  the set of all orthonormal $k$-frames in $\Bbb R^n$."
"kummer-theory","42","In abstract algebra and number theory, Kummer theory provides a description of certain types of field extensions involving the adjunction of nth roots of elements of the base field. "
"infinite-graphs","42","The study of graphs with an infinite number of vertices. "
"microlocal-analysis","42","Microlocal analysis involves using Fourier transform techniques to study linear and nonlinear PDEs. Topics include pseudo-differential operators, Fourier integral operators, wave front sets, and oscillatory integrals."
"viscosity-solutions","41","For questions on the definition, properties and applications of viscosity solutions."
"laplace-expansion","41","Laplace expansion is a method for expanding determinants in terms of minors, determinants of some related smaller matrices."
"matrix-congruences","41","For questions about congruent matrices."
"combinatory-logic","41","Combinatory logic, combinatorial calculi, and other questions about combinators and variable-free variants of the $\lambda$-calculus."
"d-modules","41","This tag is for questions relating to 𝒟 -Modules. "
"normal-extension","41","For questions about normal field extensions."
"cyclic-decomposition","41","Use this tag for questions about (1) in group theory, expressing a permutation in terms of its constituent cycles, (2) in commutative algebra and linear algebra, writing a finitely generated module over a principal ideal domain as the direct sum of cyclic modules and one free module, or (3) in graph theory, partitioning the vertices of a graph into subsets such that the vertices in each subset lie on a cycle."
"hom-functor","41",""
"non-orientable-surfaces","41","For all questions about Möbius bands, Klein bottles, projective planes or surfaces built from these (via surgeries, gluings...), intersection or boundary problems, embeddings..."
"nonnegative-matrices","41","A non-negative matrix is one whose entries are non-negative."
"vectorization","41","The vectorization of a matrix is a linear transformation that converts the matrix into a column vector."
"adaptive-control","41","This tag is for questions relating to Adaptive control. The adaptive controller is to be designed so that the plant output follows the model output as closely as possible. It is the capability of the system to modify its own operation to achieve the best possible mode of operation. The area of adaptive systems has been one of the most active in identification and control theory of the past decade."
"macaulay2","41","Macaulay2 is a software system devoted to supporting research in algebraic geometry and commutative algebra."
"mathematical-german","40","For questions related to German translations of mathematical texts and reference requests for German texts."
"eulerian-numbers","40","For questions about the Eulerian numbers $A_{n,k}$, defined as the number of permutations in the symmetric group $S_n$ having $k$ descents. Not to be confused with Euler’s number $e$ or the Euler numbers $E_n$."
"airy-functions","40","For questions about Airy functions, the solution to Schrödinger's equation for a particle confined within a triangular potential well and for a particle in a one-dimensional constant force field."
"bell-numbers","40","For questions related to the Bell numbers, a sequence of natural numbers that occur in partitioning a finite set."
"locally-connected","40",""
"reduction-of-order-ode","39","To use when our aim is to solve an ODE (of any order)  only with reduction of order method. If you just want to solve an ODE use the tag differential-equations. "
"euler-sums","39","For questions about and related to so-called Euler Sums, that are sums having [tag:harmonic-numbers] and negative integer powers of the index as coefficients."
"qclp","39","A quadratically constrained linear program (QCLP) is an optimization problem in which the objective function is linear and the constraints are quadratic."
"cumulants","39","Use this tag for questions about those quantities that provide an alternative to the moments of a probability distribution."
"secant","39","For questions about secant lines, which are lines that pass through two points on some curve."
"jacobi-symbol","39","For questions on Jacobi symbols, a generalization of the Legendre symbol introduced by Jacobi in 1837."
"weighted-least-squares","39","This tag is for questions relating to weighted least squares, a generalization of ordinary least squares and linear regression in which the errors covariance matrix is allowed to be different from an identity matrix.  "
"pade-approximation","39","A Padé approximation is the use of a ratio of polynomials to approximate a function. This can be seen as a generalization of the Taylor series which can better account for singularities in the function."
"dispersive-pde","38","This tag is for questions relating to dispersive partial differential equation or dispersive PDE. Informally, “dispersion” will refer to the fact that different frequencies in this equation will tend to propagate at different velocities, thus dispersing the solution over time. "
"fractal-analysis","38","Fractal analysis involves the study measures on fractals and their applications. This includes the study of self-similar integration and differential equations on fractals."
"pro-p-groups","38","For questions concerning pro-$p$ groups. These groups arise naturally in topology, algebraic number theory or Galois theory and are a special case of pro-finite groups."
"origami","38","In modern usage, the word ""origami"" is used as an inclusive term for all folding practices, regardless of their culture of origin. The goal of is to transform a flat sheet of paper into a finished sculpture through folding and sculpting techniques."
"convergence-acceleration","38","Use this tag for questions about sequence transformations for improving the rate of convergence of a series."
"mahalanobis-distance","38","Question that relates or uses the Mahalanobis distance metric. "
"almost-periodic-functions","38","Use this tag for questions related to almost periodic functions, which are functions of a real number that are periodic to within any desired level of accuracy given suitably long, well-distributed ""almost-periods""."
"polish-spaces","38","For questions involving Polish spaces, that is, separable and completely metrizable topological spaces."
"function-spaces","37","Questions about spaces of functions, such as continuous functions between topological spaces or certain reproducing kernel Hilbert spaces.  Does not concern equivalent classes of functions such as $L^p$ spaces.  "
"repunit-numbers","37","For questions about repunit numbers, that is, numbers that contain only the digit 1."
"coercive","37","For specific questions related to properties of coercive functions. In particular, these are commonly used in the optimization community. "
"second-order-cone-programming","37","Second-order cone programming (SOCP)."
"continuum-theory","37","For questions from continuum theory. A continuum is a compact connected metric space (sometimes this term is used for a compact connected Hausdorff space). Do not use this tag for questions related to the Continuum Hypothesis in Set Theory."
"hecke-algebras","37","This tag is for questions regarding the Hecke algebra or, Iwahori Hecke algebra,  which is the algebra generated by Hecke operators."
"abc-conjecture","37","For questions about and related to the abc conjecture."
"toric-varieties","37",""
"trace-map","37","Questions about the trace map on Sobolev spaces, which maps a function on a domain to its boundary values, and generalizations or related concepts.  Consider using [sobolev-spaces] as well.  For questions about the trace of a matrix or an operator, please use [trace] instead."
"divisible-groups","37","For questions about the structure and properties of a divisible group, which are Abelian groups in which one can ""divide"" by positive integers."
"quasigroups","37","A quasigroup is a grouplike structure $(Q, \ast)$, that satisfies the Latin square property but need not have an identity element, nor need it be associative. It coincides with the notion of a divisible magma."
"brauer-group","37","For questions about Brauer groups; in mathematics, the Brauer group of a field $K$ is an abelian group whose elements are Morita equivalence classes of central simple algebras over $K$, with addition given by the tensor product of algebras."
"dynkin-diagrams","36","A Dynkin diagram, named after the russian mathematician Eugen B. Dynkin, is a member of a small family of directed graphs originally used as a shorthand to classify and describe the structure of semi-simple Lie algebras. They are increasingly used and generalized for other mathematical objects having similar combinatorial properties. "
"frobenius-groups","36","Use this tag for questions about Frobenius groups, kernels and complements."
"cartography","36","Questions related to mathematical procedures and concepts involved with the study and practice of making maps. "
"mnemonic","36","Questions related to memory devices that help learners recall larger pieces of information, especially in the form of lists like characteristics, steps, stages, parts."
"unimodular-matrices","36","A unimodular matrix is a matrix whose determinant is $\pm 1$. Often, but not always, its entries are integers. "
"divergence-theorem","36","Gauss Divergence Theorem relates the flux of a vector field through a closed surface to the divergence of the field in the volume enclosed."
"locally-presentable-categories","36","For questions about locally presentable categories."
"characteristic-subgroups","35","A subgroup of a group is characteristic in it if every automorphism of the whole group takes the subgroup within itself. To be used with the tag [group-theory]."
"reliability","35","is for Reliability Engineering and Reliability Theory that describes the probability of a system to complete its expected function during an interval of time. The engineering is an area focused on optimising the reliability or the probability of successful functioning, of systems such as graphs, percolations and mechanical systems such as airplanes. Originally a tool for insurance companies but nowadays more general interdisciplinary research area."
"celestial-mechanics","35","Use this tag for questions about the branch of astronomy dealing with motions of celestial objects."
"categorical-logic","35","Categorical logic is a study of semantics constructed by categories."
"set-valued-analysis","35",""
"lagrange-inversion","35","Use of the Lagrange–Bürmann formula, which gives the Taylor series expansion of the inverse function of an analytic function."
"gershgorin-sets","35","Questions about gershgorin-sets, gershgorin-disks, gershgorin circle theorem, brauer-cassini-ovals, brauer-sets, brualdi-sets, pupkov-solov-sets"
"formal-groups","35",""
"knight-tours","35","Use this tag to describe mathematics questions dealing with the knight's tour problem. A knight's tour is a series of legal knight moves in chess that visits all of the squares on the board exactly once."
"quadratic-integer-rings","35","Use this tag for questions related to the subset of quadratic integers contained in a quadratic field."
"polynomial-congruences","35","Questions about congruences where the modulus is a polynomial. For questions concerning congruences between polynomials where the modulus is an integer, use the tag (modular-arithmetic) instead."
"inverse-semigroups","35",""
"superalgebra","34","For questions about superalgebra, which is a kind of graded algebra. "
"infinite-descent","34","Infinite descent, also named Fermat's descent, is a technique to prove that a diophantine equation has no solutions by construction a 'smaller' solution from a given one."
"besov-space","34","For questions on Besov spaces, which are complete quasinormal spaces."
"gauge-integral","34","For questions about Henstock-Kurzweil integral or gauge integral."
"metrizability","34","For questions pertaining to the metrizability of topological spaces and / or metrization theorems."
"modular-group","34",""
"iterated-function-system","34",""
"nonassociative-algebras","34",""
"eulers-number","33","This tag is for questions relating to Euler Number. Euler's number is another name for e, the base of the natural logarithms."
"leibniz-integral-rule","33","Also known as differentiation under the integral sign."
"empirical-processes","33",""
"banach-lattices","33","Banach lattices are Banach spaces endowed with a partial ordering that is compatible with the norm. "
"generalized-inverse","33","A generalized inverse of a matrix $A$ is any matrix $A^{-}$ satisfying $AA^{-}A = A$. When $A$ is nonsingular, $A^{-}$ is unique and $A^{-} = A^{-1}$; otherwise, there are infinitely many solutions to $A^{-}$. Generalized inverses arise in linear models for statistics, for when the design matrix of a linear model is not invertible and the ordinary least squares estimate of the parameter vector is not unique. "
"equivariant-cohomology","33",""
"arithmetic-dynamics","33","Arithmetic dynamics combines the study of dynamical systems with number theory."
"multigrid","33","Questions about multigrid methods for numerically solving differential equations."
"transfer-theory","32","For questions about the transfer homomorphism in group theory and its applications."
"synthetic-differential-geometry","32","Synthetic differential geometry is an axiomatic formulation of differential geometry in smooth toposes. The axioms ensure that a well-defined notion of infinitesimal spaces exists in the topos, whose existence concretely and usefully formalizes the wide-spread but often vague intuition about the role of infinitesimals in differential geometry."
"radial-basis-functions","32","Radial Basis Functions (RBFs) are commonly used for interpolating scattered data, in numerical meshfree simulation methods, and in artificial neural networks"
"poisson-summation-formula","32","For questions dealing with the Poisson Summation Formula"
"transcendence-degree","32",""
"geometry-of-numbers","31","The geometry of numbers studies convex bodies and lattice points."
"semialgebraic-geometry","31","Semialgebraic geometry is the study of semialgebraic sets. This tag is intended for problems in (or relating to) semialgebraic geometry and its generalizations: semianalytic, subanalytic, and o-minimal geometries. These areas have strong connections to logic via the Tarski-Seidenberg theorem, and solutions to problems in this tag often involve a mix of geometric and logical arguments."
"hadamard-matrices","31","In mathematics, a Hadamard matrix, named after the French mathematician Jacques Hadamard, is a square matrix whose entries are either $+1$ or $−1$ and whose rows are mutually orthogonal."
"bootstrap-sampling","31","Use this tag for questions related to a statistical test or metric that relies on random sampling with replacement."
"weierstrass-factorization","31","This tag is for questions relating to Weierstrass factorization theorem, an extension of the fundamental theorem of algebra."
"sparsity","31",""
"polyomino","31",""
"proof-without-words","31","For questions concerning the creation and understanding of pictorial proofs."
"algebraic-logic","30","Use this tag for questions related to reasoning obtained by manipulating equations with free variables."
"unification","30",""
"bimodules","30","For questions about bimodules,  abelian groups that are both a left and a right module, such that the left and right multiplications are compatible."
"partial-functions","30","Questions on partial functions, history, usage, properties, significance for computability theory, connections to (inverse)-semi-groups and other algebraic theories."
"global-optimization","30","Global optimization is a branch of applied mathematics and numerical analysis that attempts to find the global minima or maxima of a function or a set of functions on a given set."
"matrix-completion","29","Matrix completion is the task of filling in the missing entries of a partially observed matrix."
"linear-logic","29","Linear logic is a substructural logic proposed by Jean-Yves Girard as a refinement of classical and intuitionistic logic, joining the dualities of the former with many of the constructive properties of the latter. Ideas from linear logic have been influential in fields such as programming languages, game semantics, and quantum physics, as well as linguistics, particularly because of its emphasis on resource-boundedness, duality, and interaction. "
"co-tangent-space","29","Use this tag for questions about the dual space at a point of the tangent space."
"presburger-arithmetic","29","Presburger arithmetic is the first-order theory of the natural numbers with addition."
"fejer-kernel","29",""
"cryptarithm","29","A cryptarithm is a numeric puzzle in which a mathematical equation is given where the digits are replaced by letters, the object being to recover the original equation.  The canonical example is SEND + MORE = MONEY, which has the unique solution 9567 + 1085 = 10652.  There are variants, such as long division problems where most of the digits are replaced by asterisks."
"orlicz-spaces","29","For questions about Orlicz spaces, which are a generalization of classical Lebesgue spaces $\mathbb L^p$. "
"hopfian-groups","29","For questions about the Hopf property in groups and its failure."
"picard-scheme","29","In algebraic geometry, the scheme that represents the Picard functor and the natural generalisation of the Picard variety for a given algebraic variety to the theory of schemes. If your question is not about algebraic or arithmetic geometry, then this is likely not the right tag to use. "
"cartan-geometry","28","Cartan geometry is the geometry of spaces that are locally (infinitesimally, tangentially) like coset spaces G/H, i.e. like Klein geometries. Intuitively, Cartan geometry studies the geometry of a manifold by ‘rolling without sliding’ the ‘model geometry’ G/H along it. Hence Cartan geometry may be thought of as the globalization of the program of Klein geometry initiated in the Erlangen program."
"finite-semigroups","28","For questions about finite semigroups, finite sets equipped with an associative binary operation."
"homothety","28","A homothety is a transformation of an affine space determined by a point $S$ called its center and a nonzero number $\lambda$ called its ratio, which fixes $S$, and sends each $M$ to another point $N$ such that the segment $SN$ is on the same line as $SM$, but scaled by a factor $ \lambda $."
"cvx","28","CVX is a popular modeling framework for disciplined convex programming that CVX turns MATLAB into a modeling language, allowing constraints and objectives to be specified using standard MATLAB expression syntax."
"schur-decomposition","28","The Schur decomposition of a complex matrix $A$ is of the form $A = Q U Q^*$, where matrix $Q$ is unitary and $U$ is an upper triangular matrix whose diagonal elements are the eigenvalues of $A$."
"conformal-field-theory","28","Used for questions related to conformal field theory, which is a quantum field theory that is invariant under conformal transformations."
"anova","28","ANOVA (Analysis of variance) is a collection of statistical models and their associated estimation procedures (such as the ""variation"" among and between groups) used to analyze the differences among group means in a sample. "
"sesquilinear-forms","28","A sesquilinear form is a modification of a [tag:bilinear-form], where it allows one of its arguments to be ""twisted"" in a [tag:semilinear] manner.

One of its applications is when taking the inner product of two complex vectors. It guarantees the the result is a real number by twisting the linearity of one of the arguments by taking its complex conjugate and then performing a standard inner product with the other argument."
"simulink","27","For questions about or relating to Simulink, a graphical programming environment for modeling, simulating and analyzing multidomain dynamic systems."
"littlewood-paley-theory","27","For questions about the littlewood-paley theory, a theoretical framework used to extend certain results about L2 functions to Lp functions for 1 < p < ∞."
"permanent","27","A function on square matrices which can be given as a polynomial of the matrix entries. A special case of the ""immanant"" of a matrix. Used primarily in combinatorics, graph theory, and quantum field theory. "
"carmichael-function","27","For questions on Carmichael functions."
"art","27","Use this tag for questions related to art and mathematics, the applications of mathematics in art, or vice versa."
"polish-notation","27","For questions on Polish notation.  Polish notation, named for the Polish logician Jan Łukasiewicz, is a mathematical notation in which operators precede their operands."
"finite-volume-method","26",""
"global-dimension","26","For questions about or related to the global dimension of a ring A, which is defined to be the supremum of the set of projective dimensions of all A-modules. To be used with (ring-theory), (homological-algebra) and (dimension-theory-algebra)."
"cross-ratio","26","Use this tag for questions about the ratio AC ⋅ BD / (BC ⋅ AD) where A, B, C, D are colinear points."
"k3-surfaces","26","For all questions about *K3 surfaces*, that is complex or algebraic smooth surfaces which are regular with trivial canonical bundle."
"slice-category","26","For questions regarding slice categories."
"envelope","26","In geometry, an Envelope of a family of curves is a curve that touches each member of that family at same family. Therefore it is the limiting curve of intersection of contiguous members the initial family. "
"set-invariance","25","A given set is (positively) invariant with respect to a given dynamical system if the following property holds: whenever the initial state is in the set, the state remains in the set thereafter."
"power-of-the-point","25","The power of a point $P$ with respect to a circle centered at $O$ is a measure of distance from the point to the circle, defined by $h = OP^2 - r^2$.

"
"fractional-iteration","25","The study of fractional self-iterations of a map. A basic example is the analysis of functional square roots of a map $g$, i.e. solutions $f$ to the functional equation $f\circ f=g$ are functional square roots and solutions to $f^n=g$ are functional nnth roots."
"decreasing-rearrangements","25","For all question related to the decreasing rearrangements of  measurable functions so for measurable set too. As well the Lorentz spaces are strongly include since there are exclusively defined through the decreasing rearrangement of function.  The analogue of this notion higher dimension is: The **spherical (or symmetric, or radial)** decreasing rearrangement of a measurable function"
"crystallography","25","This tag is for questions on mathematical crystallography."
"cohomology-operations","25","Use this tag for questions about natural transformations from a functor defining a cohomology theory to itself.  Common examples include Steenrod squares in mod 2 cohomology and Adams operations in K-theory."
"simplex-method","25","Questions that relates to the ""simplex algorithm"", from the mathematical optimization field"
"pfaffian","25","For questions about Pfaffians of skew-symmetric matrices, $\det(A)=\operatorname{pf}(A)^2$."
"dissection","25","Problems that involve partitioning a geometric figure into smaller pieces with certain condition on them (equal area, or equal shape, or a possibility to be rearranged into another given figure, etc.)"
"univalent-foundations","24","Univalent foundations are an approach to the foundations of mathematics in which mathematical structures are built out of objects called types."
"triangularization","24","A square matrix $A$ is called triangularizable if it is similar to a triangular matrix."
