tagName,Count,Excerpt
"dirac-monopole","30",""
"percolation","30",""
"non-commutative-geometry","29",""
"special-functions","29",""
"epistemology","29","For questions about epistemology in the context of physics - what knowledge is, and how we arrive at it."
"cosmic-censorship","28",""
"food","27",""
"faq","27","Frequently asked questions. Whenever the same question winds up getting asked over and over again, this tag should designate the _original_ one, which we close all the others as duplicates of."
"non-linear-schroedinger","27",""
"displacement-current","27",""
"leptogenesis","27",""
"poincare-recurrence","27",""
"gravitational-wave-detectors","26","A gravitational wave detector is an instrument built for the purpose of direct detection of gravitational waves, most notably, LIGO, Virgo, and the future space-based detector LISA."
"brachistochrone-problem","26","the problem of finding the path between two points such that the transit time under specified conditions is minimized."
"anderson-localization","25",""
"parallax","25",""
"amorphous-solids","25","An amorphous solid is a condensed matter system with the mechanical properties of a solid, but lacking the long-range order characteristic of crystals. Examples of amorphous solids are glasses and gels."
"laplace-runge-lenz-vector","24","The Laplace–Runge–Lenz vector describes the shape and orientation of the orbit of one astronomical body around another. In general, the LRL vector is conserved (it's a constant of the motion) in all problems in which two bodies interact by a central force that varies as the inverse square of the distance between them (Kepler problem).  Its conservation is significant in the quantization of the Hydrogen atom."
"hall-effect","24","The Hall effect is a voltage arising from an electric field perpendicular to a magnetic field in a material. It is to be distinguished from the quantum hall effect (QHE)."
"radiation-pressure","24",""
"diamond","24",""
"weyl-semimetal","23",""
"born-oppenheimer-approximation","23",""
"kerr-newman-metric","23",""
"metallicity","23","In astronomy, metallicity is a measure of how much of an object is made of elements besides hydrogen and helium."
"nature","23","DO NOT USE THIS TAG if a more descriptive tag applies."
"liquid-crystal","22","Liquid crystals (LCs) are matter in a state that has properties between those of conventional liquid and those of solid crystal."
"atomic-excitation","22",""
"meteorites","22","Pieces of stone or metal originating elsewhere in the Solar System that have fallen through the atmosphere."
"optical-lattices","22",""
"wimps","21","Weakly Interacting Massive Particles"
"quasars","21",""
"nucleation","21",""
"lamb-shift","21",""
"heavy-ion","21","Heavy ion collisions involve large atomic nuclei, and are run at modern particle accelerators like RHIC and the LHC."
"metric-space","20","A metric space characterizes a set of elements by means of one number value for each pair of elements. (Additional conditions may apply.) It formalizes and broadens the idea of geometric distances, as for instance between particular cities.
"
"josephson-junction","20",""
"quantum-error-correction","20",""
"quantum-transport","20","Quantum transport is the study of transport phenomena (the exchange of mass, energy, charge, or momentum in systems out of equilibrium) governed by quantum mechanics. In particular, this includes electron transport (electrical current flow) in micro- and nano-scale systems."
"bao","19","Baryon Acoustic Oscillations (BAO) are periodic density fluctuations in the density of matter in the universe.  BAO is observed in the large-scale structure of the universe (e.g. distribution of clusters and quasars) in addition to the power spectrum of fluctuations in the Cosmic Microwave Background (CMB)."
"affine-lie-algebra","19","An infinite dimensional Lie algebra. This tag is not to be confused with the [lie-algebra] tag."
"positronium","19","Positronium (Ps) is an unstable exotic atom bound state consisting of an electron and its anti-particle, a positron. The orbit and energy levels of the two constituent leptons are analogous to, but significantly different than those of the hydrogen atom. May also use for similar systems such as muonium. "
"attenuation","18",""
"debye-length","18","The Debye length is the distance over which significant charge separation can occur in a conductive material or plasma due to a variety of effects."
"non-commutative-theory","17",""
"rabi-model","17",""
"birefringence","17",""
"ion-traps","17",""
"laplace-transform","17","Use for the Laplace integral transformation."
"amplituhedron","16","A geometric object whose volume is related to scattering amplitudes.  "
"bifurcation","16",""
"hyperfine-structure","16",""
"wightman-fields","16",""
"nebulae","15",""
"mass-spectrometry","15",""
"term-symbols","15",""
"wess-zumino-witten","15",""
"solar-sails","15",""
"maxwell-relations","15","Maxwell relations are equalities involving the mixed second partial derivatives of thermodynamic potentials."
"floquet-theory","15",""
"cosmic-string","15","Questions about properties, dynamics and phenomenology of cosmic strings and superstrings. "
"no-hair-theorem","14","The no-hair theorem states that, once it achieves a stable condition after formation, a black hole has only three independent physical properties: mass, charge, and angular momentum."
"time-crystals","14",""
"landauers-principle","14",""
"seiberg-witten-theory","14","In theoretical physics, Seiberg–Witten theory is a theory that determines an exact low-energy effective action (for massless degrees of freedom) of a N=2 supersymmetric gauge theory—namely the metric of the moduli space of vacua."
"tsunami","14","a long-wavelength, high-energy, surface wave on a body of water, usually generated by geological forces. Tsunamis are also called ""tidal waves"" because their approach causes substantial amounts of water to recede from the shoreline in a manner reminiscent of the tide going out. The inland surge when the wave breaks can be highly destructive."
"bloch-oscillation","13",""
"stellar-population","13",""
"gauss-bonnet","13",""
"non-newtonian-fluids","13",""
"first-law-of-thermodynamics","13",""
"fracture","13",""
"granulated-materials","13",""
"mesoscopic-physics","12",""
"contact-mechanics","12",""
"tomonaga-luttinger-liquid","12","Tomonaga-Luttinger liquid, more often referred to as simply a Luttinger liquid, is a theoretical model describing interacting electrons (or other fermions) in a one-dimensional conductor (e.g. quantum wires such as carbon nanotubes). Such a model is necessary as the commonly used Fermi liquid model breaks down for one dimension.

"
"light-pollution","12",""
"dirac-string","12",""
"metamaterials","12","Artificial materials with $\varepsilon$ and $\mu$ not found in nature. The ""atoms"" are sub-wavelength. Includes negative-index materials, superlenses, split-ring resonators, wire media and backwards wave propagation."
"rheology","11","In the context of liquids and soft matter, rheology aims to relate stresses with rate of change of strain or strain rates in a continuum-mechanics setting."
"cpt-violation","11",""
"topological-entropy","11",""
"astrometrics","11",""
"radiative-transfer","11",""
"pentaquarks","11",""
"free-electron-lasers","10",""
"wetting","10",""
"stellar-dynamics","10",""
"non-gaussianity","10",""
"quasicrystals","10",""
"symmetry-protected","9","Symmetry Protected refers to the symmetry protection by  Symmetry Protected Topological order (SPT order). It is beyond the Landau-Ginzburg theory. See https://en.wikipedia.org/wiki/Symmetry_protected_topological_order"
"sine-gordon","9","The sine–Gordon equation is a nonlinear hyperbolic partial differential equation in 1 + 1 dimensions involving the d'Alembert operator and the sine of the unknown function. This equation attracted a lot of attention in the 1970s due to the presence of soliton solutions. It has importance in quantum field theory, topological aspects like soliton, instanton, in the integrable model, and in exact solutions like Beth ansatz."
"skyrmion","9",""
"transit","9",""
"hadronization","9",""
"econo-physics","9","The use of methods from the physical sciences to aid in the study of economic and financial systems. Note that econo-physics questions are only allowed if they are mainly about physics."
"mirror-symmetry","8",""
"quantum-dots","8",""
"quasi-periodic","8",""
"meteoroids","8","Small bodies made of stone and/or metal found in the Solar System."
"tevatron","8",""
"topological-defects","8",""
"post-newtonian","8",""
"mnemonic","7",""
"brown-dwarfs","7","Brown dwarfs are star-like objects that are too low in mass to fuse hydrogen-1 but still massive enough to fuse deuterium."
"weak-lensing","7",""
"supersymmetric-particles","7","Should be used in the context of supersymmetry. A sparticle is also known as a superpartner. Can be used in questions asking the connection between supersymmetry and superstring theory if sparticles are mentioned in the question. Can be used in questions about finding sparticles in the LHC. "
"algebraic-topology","7","Algebraic topology is a branch of mathematics that uses tools from abstract algebra to study topological spaces. The basic goal is to find algebraic invariants that classify topological spaces up to homeomorphism, though usually most classify up to homotopy equivalence. Although algebraic topology primarily uses algebra to study topological problems, using topology to solve algebraic problems is sometimes also possible. "
"intuition","6",""
"chirp","6",""
"central-charge","6",""
"hopf-algebra","6",""
"feedback","6","For feedback in physical systems as a part of control theory. Positive and negative feedback."
"wave-optics","5","This tag is to be used for questions dealing with the wave nature of light and the consequences of this wave nature. Use this tag with other tags like ""diffraction"", ""interference"", etc. DO NOT use this tag for questions which deal with ray optics or geometric optics, because they have other tags assigned for them, namely, ""ray-optics"" and ""geometric-optics"" respectively."
"rydberg-states","5","This state is for questions relating to Rydberg State which is a state of an atom or molecule in which one of the electrons has been excited to a high principal quantum number orbital."
"squeezed-states","5","Light with reduced quantum uncertainty: its electric field strength Ԑ for some phases ϑ has a quantum uncertainty smaller than that of a coherent state. Do not use for plain coherent states. "
"stellar-wind","5",""
"geometric-topology","5",""
"surface-diffusion","5",""
"aharanov-bohm","5",""
"bose-hubbard-model","5",""
"cohomology","5",""
"nuclear-isomers","4",""
"backscattering","4",""
"unit-cell","3",""
"ontology","3",""
"synthetic-gauge-fields","3",""
"phenomenology","3",""
"charge-carrier","3",""
"torsion","3",""
"x17","3",""
"collective-excitations","3",""
"infrared-divergences","3","Divergences in amplitudes of massless quantum field theories,  as momenta go to zero."
"please-delete-this-tag","3","DO NOT USE THIS TAG. This tag was automatically created because a user tried to use a banned tag. Please remove this tag immediately."
"boltzmann-equation","2",""
"variable-mass-systems","2",""
"machos","2","Massive Compact Halo Objects"
"brillouin-zone","2",""
"settling","1",""
"unstable-particle","1",""
"master-equation","1",""
"heat-transfer","1",""
"halbach-array","1",""
"junction-conditions","1",""
"probably-off-topic","1","A proposed replacement for the ""soft-question"" tag, since many of those questions are off-topic. See http://meta.physics.stackexchange.com/q/7551/44126"
"adinkras","1","Adinkras are a type of diagram on lattices, encoding equations of supersymmetry."
"chemostat","1","A chemostat (http://en.wikipedia.org/wiki/Chemostat) is a device to grow a cell culture in equilibrium."
"schwinger-limit","1","Subjects that involve hypothetical or real experiments to probe Quantum Electrodynamics in the strong nonlinear regime"
